date,contract,contract month(Week),open,high,low,last,Change,%,volume,settlement_price,open_interest,best_bid,best_ask,historical_high,historical_low
2013/3/5,FDF,201303,-,-,-,-,-,-,-,52.4,55,52.3,52.4,53.6,46.85
2013/3/5,FBF,201303,-,-,-,-,-,-,-,28.6,18,28.15,28.9,29.6,28.5
2013/3/5,FBF,201304,-,-,-,-,-,-,-,28.7,13,28.05,28.9,29.1,28.6
2013/3/5,FBF,201306,-,-,-,-,-,-,-,28.9,0,-,29.15,-,-
2013/3/5,FBF,201309,-,-,-,-,-,-,-,28.65,0,-,-,-,-
2013/3/5,FBF,201312,-,-,-,-,-,-,-,28.95,0,-,-,-,-
2013/3/5,FAF,201303,-,-,-,-,-,-,-,141.5,7,137.5,144,145.5,126
2013/3/5,FAF,201304,141,141,141,141,-1,-0.70%,2,141,6,137,144.5,143,141
2013/3/5,FAF,201306,-,-,-,-,-,-,-,142.5,12,137,145,131,125
2013/3/5,FAF,201309,-,-,-,-,-,-,-,142.5,0,-,146,-,-
2013/3/5,FAF,201312,-,-,-,-,-,-,-,143,0,140,-,-,-
2013/3/5,EZF,201303,70.5,70.5,70.5,70.5,0,0.00%,1,70.5,17,69,70.6,74.5,70
2013/3/5,EZF,201304,-,-,-,-,-,-,-,70.7,16,68.8,70.6,73.6,71.8
2013/3/5,EZF,201306,-,-,-,-,-,-,-,70.5,0,-,72.7,-,-
2013/3/5,EZF,201309,-,-,-,-,-,-,-,70.8,0,-,-,-,-
2013/3/5,EZF,201312,-,-,-,-,-,-,-,71.1,0,-,-,-,-
2013/3/5,EYF,201303,9.98,10,9.95,9.98,0.03,0.30%,19,9.98,94,9.68,10.1,11.25,9.95
2013/3/5,EYF,201304,9.96,10,9.96,10,0.06,0.60%,17,10,77,9.67,10.15,10.4,9.94
2013/3/5,EYF,201306,-,-,-,-,-,-,-,9.93,0,-,-,-,-
2013/3/5,EYF,201309,-,-,-,-,-,-,-,9.98,0,-,-,-,-
2013/3/5,EYF,201312,-,-,-,-,-,-,-,9.98,0,-,-,-,-
2013/3/5,EWF,201303,13.45,13.45,13.4,13.45,0.05,0.37%,15,13.45,20,13.1,13.75,14.05,13.35
2013/3/5,EWF,201304,-,-,-,-,-,-,-,13.45,0,13.05,13.75,-,-
2013/3/5,EWF,201306,-,-,-,-,-,-,-,13.65,0,-,-,-,-
2013/3/5,EWF,201309,-,-,-,-,-,-,-,13.6,0,-,-,-,-
2013/3/5,EWF,201312,-,-,-,-,-,-,-,13.6,0,-,-,-,-
2013/3/5,EVF,201303,21.65,21.75,21.6,21.6,0,0.00%,25,21.6,182,21.45,21.6,22.9,17.35
2013/3/5,EVF,201306,21.7,21.7,21.65,21.65,0.1,0.46%,25,21.65,139,21.45,21.55,22.2,20.25
2013/3/5,EUF,201303,32.05,32.9,32.05,32.8,0.7,2.18%,22,32.8,61,32.25,33.2,34.9,32
2013/3/5,EUF,201304,32.05,32.75,31.95,32.75,0.65,2.02%,76,32.75,118,32.15,33.2,34.05,31.95
2013/3/5,EUF,201306,-,-,-,-,-,-,-,32.4,0,-,33.45,32.9,31
2013/3/5,EUF,201309,-,-,-,-,-,-,-,32.65,0,-,-,-,-
2013/3/5,EUF,201312,-,-,-,-,-,-,-,33.1,0,-,-,-,-
2013/3/5,ESF,201303,36.5,36.6,36.5,36.6,0.1,0.27%,2,36.6,8,35.9,36.8,39.2,36.5
2013/3/5,ESF,201304,36.5,36.5,36.5,36.5,0,0.00%,1,36.5,4,35.8,36.85,37.4,36.5
2013/3/5,ESF,201306,-,-,-,-,-,-,-,36.85,0,-,-,-,-
2013/3/5,ESF,201309,-,-,-,-,-,-,-,37,0,-,-,-,-
2013/3/5,ESF,201312,-,-,-,-,-,-,-,37.05,0,-,-,-,-
2013/3/5,ERF,201303,-,-,-,-,-,-,-,28.95,47,28.3,29.15,29.3,27.5
2013/3/5,ERF,201304,28.8,28.8,28.8,28.8,-0.05,-0.17%,5,28.8,22,28.25,29.15,29.15,28.55
2013/3/5,ERF,201306,-,-,-,-,-,-,-,29,0,-,30.25,-,-
2013/3/5,ERF,201309,-,-,-,-,-,-,-,29,0,-,-,-,-
2013/3/5,ERF,201312,-,-,-,-,-,-,-,29.3,0,-,-,-,-
2013/3/5,EPF,201303,-,-,-,-,-,-,-,169,5,166.5,169.5,179.5,151
2013/3/5,EPF,201304,-,-,-,-,-,-,-,169,5,165.5,169.5,165.5,165.5
2013/3/5,EPF,201306,-,-,-,-,-,-,-,170,0,-,170.5,-,-
2013/3/5,EPF,201309,-,-,-,-,-,-,-,171.5,0,-,-,-,-
2013/3/5,EPF,201312,-,-,-,-,-,-,-,170.5,0,-,-,-,-
2013/3/5,ENF,201303,-,-,-,-,-,-,-,57.3,1,56.4,58.1,58.9,54.7
2013/3/5,ENF,201304,-,-,-,-,-,-,-,57.3,0,56.2,58.1,58.6,58.4
2013/3/5,ENF,201306,-,-,-,-,-,-,-,57.5,0,-,58.4,-,-
2013/3/5,ENF,201309,-,-,-,-,-,-,-,58.1,0,-,-,-,-
2013/3/5,ENF,201312,-,-,-,-,-,-,-,57.6,0,-,-,-,-
2013/3/5,EMF,201303,-,-,-,-,-,-,-,24.1,116,23.85,24.35,24.65,21.5
2013/3/5,EMF,201304,24.2,24.2,24.1,24.1,-0.05,-0.21%,10,24.1,31,23.85,24.35,24.5,23.6
2013/3/5,EMF,201306,-,-,-,-,-,-,-,24.15,0,-,24.6,-,-
2013/3/5,EMF,201309,-,-,-,-,-,-,-,24.2,0,-,-,-,-
2013/3/5,EMF,201312,-,-,-,-,-,-,-,24.35,0,-,-,-,-
2013/3/5,ELF,201303,10.85,10.85,10.85,10.85,0.05,0.46%,11,10.85,50,10.55,11,11.35,10.7
2013/3/5,ELF,201304,10.85,10.85,10.85,10.85,0,0.00%,15,10.85,46,10.5,11,11.3,10.85
2013/3/5,ELF,201306,-,-,-,-,-,-,-,10.85,0,-,11,-,-
2013/3/5,ELF,201309,-,-,-,-,-,-,-,10.8,0,10.5,11.1,-,-
2013/3/5,ELF,201312,-,-,-,-,-,-,-,10.9,0,-,11.1,-,-
2013/3/5,EKF,201303,14.45,14.5,14.45,14.5,-0.05,-0.34%,25,14.5,140,14.4,14.7,15,13.8
2013/3/5,EKF,201304,14.6,14.6,14.45,14.5,0.05,0.35%,26,14.5,111,14.35,14.7,15,14.45
2013/3/5,EKF,201306,-,-,-,-,-,-,-,14.5,0,-,14.7,-,-
2013/3/5,EKF,201309,-,-,-,-,-,-,-,14.5,0,-,14.7,-,-
2013/3/5,EKF,201312,-,-,-,-,-,-,-,14.3,0,-,14.7,-,-
2013/3/5,EJF,201303,-,-,-,-,-,-,-,38.25,1,37.7,38.55,38.95,38.05
2013/3/5,EJF,201304,-,-,-,-,-,-,-,38.25,5,37.4,38.55,38.25,38
2013/3/5,EJF,201306,-,-,-,-,-,-,-,38.7,0,-,39.95,-,-
2013/3/5,EJF,201309,-,-,-,-,-,-,-,38.95,0,-,-,-,-
2013/3/5,EJF,201312,-,-,-,-,-,-,-,38.7,0,-,-,-,-
2013/3/5,EIF,201303,-,-,-,-,-,-,-,9.43,72,9.42,9.55,9.93,9.43
2013/3/5,EIF,201304,9.46,9.47,9.46,9.47,0.05,0.53%,20,9.47,33,9.08,9.52,9.69,9.42
2013/3/5,EIF,201306,-,-,-,-,-,-,-,9.37,0,-,-,-,-
2013/3/5,EIF,201309,-,-,-,-,-,-,-,9.42,0,-,-,-,-
2013/3/5,EIF,201312,-,-,-,-,-,-,-,9.51,0,-,-,-,-
2013/3/5,EHF,201303,27.05,27.05,27.05,27.05,0.1,0.37%,5,27.05,20,27.05,27.2,28.1,25.05
2013/3/5,EHF,201306,-,-,-,-,-,-,-,27.15,3,27.05,27.2,28.2,27.2
2013/3/5,EHF,201309,-,-,-,-,-,-,-,27.2,0,-,-,-,-
2013/3/5,EHF,201312,-,-,-,-,-,-,-,27.4,0,-,-,-,-
2013/3/5,EGF,201303,18.3,18.5,18.3,18.3,0.15,0.83%,88,18.3,326,18.3,18.45,19.7,18.15
2013/3/5,EGF,201304,18.25,18.45,18.25,18.45,0.2,1.10%,7,18.35,45,18.25,18.45,19.1,18.25
2013/3/5,EGF,201306,-,-,-,-,-,-,-,18.3,40,-,-,19.6,18.5
2013/3/5,EGF,201309,-,-,-,-,-,-,-,18.6,0,-,-,-,-
2013/3/5,EGF,201312,-,-,-,-,-,-,-,18.55,0,-,-,-,-
2013/3/5,EG1,201303,-,-,-,-,-,-,-,18.3,401,17.95,18.6,27,18
2013/3/5,EFF,201303,16.4,16.4,16.4,16.4,0,0.00%,5,16.4,34,16.05,16.8,16.8,16.15
2013/3/5,EFF,201304,16.4,16.4,16.4,16.4,0,0.00%,5,16.4,33,16,16.75,16.8,16.4
2013/3/5,EFF,201306,-,-,-,-,-,-,-,16.4,0,-,-,-,-
2013/3/5,EFF,201309,-,-,-,-,-,-,-,16.2,0,-,-,-,-
2013/3/5,EFF,201312,-,-,-,-,-,-,-,16.35,0,-,-,-,-
2013/3/5,EEF,201303,15.6,15.6,15.6,15.6,0.4,2.63%,1,15.5,15,15.4,15.55,16.3,15.15
2013/3/5,EEF,201304,15.5,15.5,15.5,15.5,0.3,1.97%,1,15.5,1,15.4,15.55,15.5,15.5
2013/3/5,EEF,201306,-,-,-,-,-,-,-,15.5,0,-,-,-,-
2013/3/5,EEF,201309,-,-,-,-,-,-,-,15.7,0,-,-,-,-
2013/3/5,EEF,201312,-,-,-,-,-,-,-,15.55,0,-,-,-,-
2013/3/5,EDF,201303,-,-,-,-,-,-,-,25.3,53,24.85,25.55,27,25.3
2013/3/5,EDF,201304,-,-,-,-,-,-,-,25.3,41,24.7,25.55,26.05,25.3
2013/3/5,EDF,201306,-,-,-,-,-,-,-,25.3,24,-,-,26.2,26.2
2013/3/5,EDF,201309,-,-,-,-,-,-,-,25.1,0,-,-,-,-
2013/3/5,EDF,201312,-,-,-,-,-,-,-,25.45,0,-,-,-,-
2013/3/5,ECF,201303,23.25,23.25,23.1,23.1,-0.15,-0.65%,16,23.1,70,23,23.25,24,23.05
2013/3/5,ECF,201304,23.2,23.2,23.1,23.1,-0.15,-0.65%,16,23.1,29,23,23.2,23.8,23.1
2013/3/5,ECF,201306,-,-,-,-,-,-,-,23,50,22.55,23.4,23.7,23.7
2013/3/5,ECF,201309,-,-,-,-,-,-,-,23.1,0,-,-,-,-
2013/3/5,ECF,201312,-,-,-,-,-,-,-,23,0,-,-,-,-
2013/3/5,EBF,201303,19.25,19.25,19.15,19.15,0,0.00%,12,19.2,17,18.95,19.45,19.65,19.05
2013/3/5,EBF,201304,19.15,19.2,19.15,19.2,0.05,0.26%,19,19.2,34,18.9,19.4,19.35,19.15
2013/3/5,EBF,201306,-,-,-,-,-,-,-,19.35,0,-,-,-,-
2013/3/5,EBF,201309,-,-,-,-,-,-,-,19.4,0,-,-,-,-
2013/3/5,EBF,201312,-,-,-,-,-,-,-,19.35,0,-,-,-,-
2013/3/5,EAF,201303,85.1,85.1,85.1,85.1,0.1,0.12%,5,85.1,27,83.9,85,87.5,78.8
2013/3/5,EAF,201304,-,-,-,-,-,-,-,84.9,11,83.7,84.8,87.5,85.2
2013/3/5,EAF,201306,-,-,-,-,-,-,-,85.2,1,-,85,79.1,79.1
2013/3/5,EAF,201309,-,-,-,-,-,-,-,85.9,0,-,-,-,-
2013/3/5,EAF,201312,-,-,-,-,-,-,-,86.6,0,-,-,-,-
2013/3/5,DZF,201303,-,-,-,-,-,-,-,26.6,31,26.65,27.4,27.3,26.55
2013/3/5,DZF,201304,-,-,-,-,-,-,-,26.65,0,26.4,27.4,26.95,26.9
2013/3/5,DZF,201306,-,-,-,-,-,-,-,26.4,5,-,-,27,26.7
2013/3/5,DZF,201309,-,-,-,-,-,-,-,26.45,0,-,-,-,-
2013/3/5,DZF,201312,-,-,-,-,-,-,-,26.65,0,-,-,-,-
2013/3/5,DYF,201303,36.65,36.7,36.6,36.6,-0.25,-0.68%,4,36.6,95,36.2,36.8,37.65,36.05
2013/3/5,DYF,201304,36.65,36.65,36.65,36.65,0.05,0.14%,3,36.65,62,36.15,36.8,37,36.05
2013/3/5,DYF,201306,-,-,-,-,-,-,-,36.85,0,-,36.75,-,-
2013/3/5,DYF,201309,-,-,-,-,-,-,-,36.65,0,-,37.05,-,-
2013/3/5,DYF,201312,-,-,-,-,-,-,-,36.85,0,-,37.05,-,-
2013/3/5,DXF,201303,33.65,34.05,33.65,33.7,0.25,0.75%,46,33.7,124,33.2,33.7,35.7,26.35
2013/3/5,DXF,201304,34,34,34,34,0.7,2.10%,5,33.55,68,33.1,33.7,34,32.45
2013/3/5,DXF,201306,-,-,-,-,-,-,-,33.55,0,32.2,33.7,-,-
2013/3/5,DXF,201309,-,-,-,-,-,-,-,34.3,0,-,34.15,-,-
2013/3/5,DXF,201312,-,-,-,-,-,-,-,34.15,0,-,-,-,-
2013/3/5,DX1,201303,-,-,-,-,-,-,-,33.7,16,33.2,-,37.45,31.95
2013/3/5,DWF,201303,71.6,72.3,71.5,72.1,1.3,1.84%,12,72.1,144,71.8,72.2,77.6,70.6
2013/3/5,DWF,201304,71.5,72.2,71.5,71.9,1.2,1.70%,15,71.9,86,71.8,72.2,74.6,70.6
2013/3/5,DWF,201306,-,-,-,-,-,-,-,72.3,1,70.6,72.7,72.4,72.4
2013/3/5,DWF,201309,-,-,-,-,-,-,-,71.5,0,70.6,72.4,-,-
2013/3/5,DWF,201312,-,-,-,-,-,-,-,72.7,0,-,-,-,-
2013/3/5,DVF,201303,341.5,352,341,347.5,7,2.06%,216,347.5,477,347,348,352,259.5
2013/3/5,DVF,201304,342,350,341,346.5,7,2.06%,56,346.5,114,346,346.5,350,324
2013/3/5,DVF,201306,340,341.5,340,341.5,3,0.89%,4,341.5,39,336,346.5,341.5,293.5
2013/3/5,DVF,201309,-,-,-,-,-,-,-,345.5,40,336,346.5,322,292
2013/3/5,DVF,201312,-,-,-,-,-,-,-,350.5,0,-,346.5,-,-
2013/3/5,DUF,201303,58.3,58.3,57.5,57.6,0,0.00%,85,57.6,157,57.6,58.2,66.5,40
2013/3/5,DUF,201304,57.8,58.1,57.3,57.3,-0.3,-0.52%,29,57.3,36,57.2,58.2,59.3,56.6
2013/3/5,DUF,201306,-,-,-,-,-,-,-,57.5,1,56.6,58.3,57.2,57.2
2013/3/5,DUF,201309,-,-,-,-,-,-,-,58,0,55.6,58.3,-,-
2013/3/5,DUF,201312,-,-,-,-,-,-,-,57.8,0,-,-,-,-
2013/3/5,DTF,201303,15.5,15.95,15.5,15.65,0.3,1.95%,206,15.65,373,15.6,15.7,16,13.05
2013/3/5,DTF,201304,15.85,15.85,15.6,15.6,0.3,1.96%,65,15.6,185,15.5,15.7,15.9,14.05
2013/3/5,DTF,201306,-,-,-,-,-,-,-,15.7,0,15.3,15.65,-,-
2013/3/5,DTF,201309,-,-,-,-,-,-,-,15.75,0,14.6,-,-,-
2013/3/5,DTF,201312,-,-,-,-,-,-,-,15.6,9,-,-,13.95,13.8
2013/3/5,DSF,201303,26.2,27.2,26.2,26.85,1.05,4.07%,457,26.85,2579,26.75,26.85,35.2,22.5
2013/3/5,DSF,201304,26.1,27.15,26.1,26.7,0.95,3.69%,351,26.7,381,26.7,26.8,27.15,25.4
2013/3/5,DSF,201306,26.45,26.6,26.45,26.6,0.8,3.10%,101,26.6,116,26.35,26.75,26.6,24.1
2013/3/5,DSF,201309,-,-,-,-,-,-,-,26.7,5,26.1,26.7,24.4,24.4
2013/3/5,DSF,201312,-,-,-,-,-,-,-,26.8,23,-,26.8,25.85,24.4
2013/3/5,DQF,201303,16.5,17,16.45,16.9,0.55,3.36%,319,16.9,1149,16.9,16.95,17.15,10.2
2013/3/5,DQF,201304,16.6,16.95,16.45,16.85,0.4,2.43%,119,16.85,191,16.85,16.9,16.95,15.9
2013/3/5,DQF,201306,-,-,-,-,-,-,-,16.85,142,16.65,16.85,16.85,10.05
2013/3/5,DQF,201309,-,-,-,-,-,-,-,17.05,0,15.9,17.05,-,-
2013/3/5,DQF,201312,-,-,-,-,-,-,-,16.85,6,-,-,16.3,13.8
2013/3/5,DQ1,201303,-,-,-,-,-,-,-,17.05,32,-,-,17,8.65
2013/3/5,DPF,201303,18.5,18.6,18.45,18.5,0,0.00%,58,18.5,125,18.45,18.65,19.45,16.75
2013/3/5,DPF,201304,18.45,18.5,18.45,18.5,-0.05,-0.27%,5,18.5,34,18.4,18.65,19.15,18.45
2013/3/5,DPF,201306,-,-,-,-,-,-,-,18.6,176,18.3,-,19.25,16.75
2013/3/5,DPF,201309,-,-,-,-,-,-,-,18.75,0,17.45,18.75,-,-
2013/3/5,DPF,201312,-,-,-,-,-,-,-,18.75,0,-,18.8,-,-
2013/3/5,DP1,201303,-,-,-,-,-,-,-,18.5,45,18.25,18.7,19.3,16.8
2013/3/5,DOF,201303,15.25,15.5,15.15,15.5,0.25,1.64%,281,15.5,156,15.4,15.5,16.8,12.55
2013/3/5,DOF,201304,15.25,15.5,15.15,15.5,0.3,1.97%,135,15.5,99,15.35,15.5,16.2,15.15
2013/3/5,DOF,201306,-,-,-,-,-,-,-,15.45,1601,-,15.5,16.7,13.5
2013/3/5,DOF,201309,-,-,-,-,-,-,-,15.5,31,-,15.5,16.1,15
2013/3/5,DOF,201312,-,-,-,-,-,-,-,15.45,25,-,15.5,15.75,15.2
2013/3/5,DNF,201303,17.5,17.55,17.4,17.5,0.1,0.57%,163,17.5,155,17.45,17.7,18.25,15.85
2013/3/5,DNF,201304,17.5,17.55,17.4,17.5,0.1,0.57%,132,17.5,77,17.4,17.75,18,17.4
2013/3/5,DNF,201306,-,-,-,-,-,-,-,17.4,0,16.95,17.85,-,-
2013/3/5,DNF,201309,-,-,-,-,-,-,-,17.55,0,16.95,18.15,-,-
2013/3/5,DNF,201312,-,-,-,-,-,-,-,17.55,0,-,-,-,-
2013/3/5,DLF,201303,92.1,92.1,91.9,91.9,0.1,0.11%,4,91.9,105,91.1,91.9,95,87.7
2013/3/5,DLF,201304,92,92,92,92,0.3,0.33%,1,92,20,91.1,91.9,93,92
2013/3/5,DLF,201306,91.8,91.8,91.8,91.8,-0.1,-0.11%,5,91.8,128,-,91.8,94,88.5
2013/3/5,DLF,201309,-,-,-,-,-,-,-,92.1,25,90.1,92.3,94.6,90.8
2013/3/5,DLF,201312,-,-,-,-,-,-,-,92.2,24,-,92.3,94.4,92
2013/3/5,DKF,201303,64.3,64.7,64.3,64.7,0.9,1.41%,6,64.7,61,64.5,65,82.1,62.2
2013/3/5,DKF,201304,64.2,64.2,64.2,64.2,0.6,0.94%,1,64.8,17,64.5,65,66.4,64.2
2013/3/5,DKF,201306,-,-,-,-,-,-,-,65.1,0,62.4,65.9,-,-
2013/3/5,DKF,201309,-,-,-,-,-,-,-,65.1,0,63.4,65.3,-,-
2013/3/5,DKF,201312,-,-,-,-,-,-,-,65.6,0,-,-,-,-
2013/3/5,DJF,201303,367,379.5,367,377.5,10.5,2.86%,16,377.5,55,373,377,379.5,273.5
2013/3/5,DJF,201304,367,379,367,377.5,11,3.00%,7,377.5,23,372,377,379,348.5
2013/3/5,DJF,201306,372,372,372,372,5.5,1.50%,1,377,4,368,378,372,273
2013/3/5,DJF,201309,-,-,-,-,-,-,-,375.5,0,368,377.5,-,-
2013/3/5,DJF,201312,-,-,-,-,-,-,-,376.5,0,-,-,-,-
2013/3/5,DIF,201303,8.74,8.76,8.73,8.76,0.12,1.39%,61,8.76,242,8.72,8.77,9.29,7.7
2013/3/5,DIF,201304,8.7,8.75,8.67,8.75,0.12,1.39%,19,8.75,104,8.56,8.84,8.84,8.54
2013/3/5,DIF,201306,-,-,-,-,-,-,-,8.71,0,8.22,-,-,-
2013/3/5,DIF,201309,-,-,-,-,-,-,-,8.7,5,8.5,-,8.1,8.1
2013/3/5,DIF,201312,-,-,-,-,-,-,-,8.65,0,-,-,-,-
2013/3/5,DHF,201303,80.5,81,79.7,80.2,-0.3,-0.37%,328,80.1,2559,80.1,80.2,96,79.7
2013/3/5,DHF,201304,80.5,80.8,79.7,80.1,-0.3,-0.37%,212,80.1,1832,80,80.2,84.3,79.7
2013/3/5,DHF,201306,80,80,80,80,-0.4,-0.50%,9,80,58,79.8,80.5,95.9,80
2013/3/5,DHF,201309,-,-,-,-,-,-,-,80.1,1,79.1,80.4,87.5,84
2013/3/5,DHF,201312,-,-,-,-,-,-,-,80.5,0,-,-,-,-
2013/3/5,DH1,201303,80.1,80.1,80.1,80.1,-0.4,-0.50%,1,80.1,11,80,80.5,90.2,80.1
2013/3/5,DGF,201303,73.1,74.3,73,74.2,0.8,1.09%,84,74.2,191,73.7,74.1,80.4,59.2
2013/3/5,DGF,201304,73,74.2,73,74.2,0.9,1.23%,30,74.2,67,73.7,74.1,77.6,73
2013/3/5,DGF,201306,-,-,-,-,-,-,-,74,0,72.7,74.1,78.7,78.6
2013/3/5,DGF,201309,-,-,-,-,-,-,-,74.1,0,72.6,74.4,-,-
2013/3/5,DGF,201312,-,-,-,-,-,-,-,74.3,0,-,-,-,-
2013/3/5,DFF,201303,38.4,38.7,38.4,38.65,0.05,0.13%,86,38.65,237,38.2,38.7,40.45,33.8
2013/3/5,DFF,201304,38.65,38.65,38.6,38.6,-0.05,-0.13%,11,38.6,190,38.15,38.7,38.95,37.55
2013/3/5,DFF,201306,-,-,-,-,-,-,-,38.9,0,-,-,-,-
2013/3/5,DFF,201309,-,-,-,-,-,-,-,38.55,0,37.7,-,-,-
2013/3/5,DFF,201312,-,-,-,-,-,-,-,39.05,0,-,-,-,-
2013/3/5,DEF,201303,13.7,14.1,13.65,14.05,0.5,3.69%,252,14.05,745,13.85,14.05,14.1,11.2
2013/3/5,DEF,201304,13.65,14.05,13.6,14.05,0.55,4.07%,150,14.05,655,13.8,14.05,14.05,13.4
2013/3/5,DEF,201306,13.85,13.85,13.85,13.85,0.35,2.59%,1,14,11,13.35,14.05,13.85,12.3
2013/3/5,DEF,201309,-,-,-,-,-,-,-,13.9,6,13.35,14.1,13,11.6
2013/3/5,DEF,201312,-,-,-,-,-,-,-,14.1,144,-,14.15,13.75,12.6
2013/3/5,DE1,201303,13.75,13.75,13.75,13.75,0.2,1.48%,5,14.05,192,13.8,14.15,13.9,9.45
2013/3/5,DE1,201306,-,-,-,-,-,-,-,14,92,-,14.15,12.95,11.6
2013/3/5,DDF,201303,8.97,9.04,8.97,9,0.1,1.12%,86,9,3229,8.96,9.01,9.37,7.4
2013/3/5,DCF,201303,16.9,17.05,16.9,16.95,0.1,0.59%,58,16.95,561,16.95,17.1,17.85,14.8
2013/3/5,DCF,201304,16.9,17,16.9,17,0.05,0.29%,86,17,365,16.9,17.15,17.45,16.75
2013/3/5,DCF,201306,-,-,-,-,-,-,-,16.95,493,16.45,17.1,16.1,15.65
2013/3/5,DCF,201309,-,-,-,-,-,-,-,16.95,12,16.45,17.25,16.1,15.9
2013/3/5,DCF,201312,-,-,-,-,-,-,-,17,130,-,17.25,17.4,17.4
2013/3/5,DC1,201303,16.95,16.95,16.95,16.95,0.1,0.59%,55,16.95,41,-,17.15,17.65,15
2013/3/5,DBF,201303,12.25,12.25,12.15,12.15,0,0.00%,49,12.15,169,12.05,12.3,13.45,12.1
2013/3/5,DBF,201304,12.25,12.25,12.1,12.1,-0.05,-0.41%,47,12.1,141,12,12.35,12.55,12.1
2013/3/5,DBF,201306,-,-,-,-,-,-,-,12.2,1,-,12.3,12.45,12.45
2013/3/5,DBF,201309,-,-,-,-,-,-,-,12.2,0,-,12.3,-,-
2013/3/5,DBF,201312,-,-,-,-,-,-,-,12.15,0,-,12.3,-,-
2013/3/5,DAF,201303,14.25,14.25,14.25,14.25,0,0.00%,5,14.25,155,13.95,14.4,15,11.3
2013/3/5,DAF,201304,14.2,14.25,14.2,14.25,0,0.00%,10,14.25,105,13.9,14.45,14.85,14.2
2013/3/5,DAF,201306,-,-,-,-,-,-,-,14.1,1,13.45,14.4,13.9,13.9
2013/3/5,DAF,201309,-,-,-,-,-,-,-,14.1,0,13.45,14.4,-,-
2013/3/5,DAF,201312,-,-,-,-,-,-,-,14.3,0,-,14.4,-,-
2013/3/5,CZF,201303,19.1,19.2,18.8,19.2,-0.05,-0.26%,84,19.2,243,19.05,19.35,20,14.65
2013/3/5,CZF,201304,19.05,19.35,18.75,19.3,0,0.00%,150,19.3,215,19,19.35,19.95,18.75
2013/3/5,CZF,201306,-,-,-,-,-,-,-,19.25,0,-,19.6,-,-
2013/3/5,CZF,201309,-,-,-,-,-,-,-,19.25,0,18.55,19.8,-,-
2013/3/5,CZF,201312,-,-,-,-,-,-,-,19.4,0,-,-,-,-
2013/3/5,CWF,201303,7.95,8.09,7.92,7.99,-0.03,-0.37%,78,7.99,325,7.94,7.99,8.5,6.65
2013/3/5,CWF,201304,7.93,8.03,7.93,8,0.03,0.38%,8,8,45,7.81,7.99,8.06,7.15
2013/3/5,CWF,201306,-,-,-,-,-,-,-,8.01,5,7.49,7.98,7.91,7.04
2013/3/5,CWF,201309,-,-,-,-,-,-,-,8.08,21,-,7.98,7.81,7.73
2013/3/5,CWF,201312,-,-,-,-,-,-,-,7.92,0,-,7.98,7.85,7.85
2013/3/5,CVF,201303,32.7,32.7,32.55,32.55,-0.15,-0.46%,3,32.55,65,32.5,32.85,32.9,30.1
2013/3/5,CVF,201304,32.65,32.7,32.65,32.7,0,0.00%,2,32.7,40,32.5,32.85,32.8,30.8
2013/3/5,CVF,201306,-,-,-,-,-,-,-,32.5,0,31.4,33.3,-,-
2013/3/5,CVF,201309,-,-,-,-,-,-,-,32.75,0,31.4,33.3,-,-
2013/3/5,CVF,201312,-,-,-,-,-,-,-,32.65,0,-,-,-,-
2013/3/5,CTF,201303,25.25,25.55,25.25,25.35,0.3,1.20%,33,25.35,138,25.05,25.25,26.75,22.4
2013/3/5,CTF,201304,25.3,25.55,25.3,25.35,0.3,1.20%,11,25.35,76,25,25.25,25.55,24
2013/3/5,CTF,201306,-,-,-,-,-,-,-,25.4,10,25,-,24.7,24.45
2013/3/5,CTF,201309,-,-,-,-,-,-,-,25.35,5,24.55,25.35,24.7,24.7
2013/3/5,CTF,201312,-,-,-,-,-,-,-,25.5,0,-,-,-,-
2013/3/5,CT1,201303,-,-,-,-,-,-,-,25.35,63,25.05,25.6,25.5,22.35
2013/3/5,CSF,201303,10.1,10.15,10,10.1,-0.05,-0.49%,86,10.1,114,9.83,10.25,10.7,7.8
2013/3/5,CSF,201304,10.25,10.25,10.05,10.05,-0.15,-1.47%,70,10.05,61,9.8,10.25,10.4,10
2013/3/5,CSF,201306,-,-,-,-,-,-,-,10,0,-,10.25,-,-
2013/3/5,CSF,201309,-,-,-,-,-,-,-,10.1,83,-,10.25,9.92,9.85
2013/3/5,CSF,201312,-,-,-,-,-,-,-,10.1,0,-,10.25,-,-
2013/3/5,CRF,201303,32.2,32.2,31.45,31.8,-0.35,-1.09%,93,31.8,84,31.6,31.95,34.85,31.45
2013/3/5,CRF,201304,32.1,32.15,31.5,31.8,-0.25,-0.78%,41,31.8,33,31.6,31.95,33.75,31.5
2013/3/5,CRF,201306,-,-,-,-,-,-,-,31.55,0,30.6,32.4,-,-
2013/3/5,CRF,201309,-,-,-,-,-,-,-,31.75,0,30.1,32.4,-,-
2013/3/5,CRF,201312,-,-,-,-,-,-,-,31.65,0,-,-,-,-
2013/3/5,CQF,201303,56.8,57.7,56.3,57,0.6,1.06%,148,57,120,56.6,57.3,57.7,50.5
2013/3/5,CQF,201304,56.3,57.3,56.3,56.9,0.5,0.89%,11,56.9,61,56.6,57.3,57.3,53.7
2013/3/5,CQF,201306,-,-,-,-,-,-,-,57,1,56,57.8,53.3,53.3
